id,task_type,context_is_null,prompt_bn,response_bn,gold_label,auditor_confidence,needs_human_review,audit_reason,why_selected,suggested_checker,context
2067,context_grounded_other,False,পশ্চিমবঙ্গের উচ্চতম শৃঙ্গের নাম কী ?,সান্দাকফু,,,,,stratified sample from real test set task type,context entailment/extraction,"তিস্তা নদীর পশ্চিম দিকের পার্বত্য অঞ্চলে দুইটি পর্বতশিরা দেখা যায়, এরা হল সিংগালীলা শৈলশিরা এবং দার্জিলিং-মহালধিরাম শৈলশিরা । সিংগালিলা শৈলশিরা নেপাল ও দার্জিলিং  সিমান্তে অবস্থিত থেকে পশ্চিমবঙ্গের দার্জিলিং জেলাকে নেপাল থেকে বিচ্ছিন্ন করেছে । সিংগালিলার চারটি উল্লেখযোগ্য পর্বতশৃঙ্গ হল ফালুট, সান্দাকফু, টংলু ও সবরগ্রাম ।  ফালুট পর্বতশৃঙ্গের উচ্চতা ৩,৫৯৫ মি. , সান্দাকফু পর্বতশৃঙ্গের উচ্চতা ৩,৬৩৬ মি., টংলু পর্বতশৃঙ্গের উচ্চতা ৩,০৩৬ মি., ও সবরগ্রাম পর্বতশৃঙ্গের উচ্চতা ৩,৫৪৩ মি. । সান্দাকফু পশ্চিমবঙ্গের উচ্চতম শৃঙ্গ । দার্জিলিং-কার্শিয়াং পর্বতমালার উল্লেখযোগ্য শৃঙ্গ হল টাইগার হিল । টাইগার হিলের উচ্চতা ২,৫৬৭মি. ।"
2169,context_grounded_other,False,এখানে 'মণিকাঞ্চন যোগ' প্রবাদ/বাগধারাটির অর্থ কী?,উপযুক্তের সাথে উপযুক্তের মিলন,,,,,stratified sample from real test set task type,context entailment/extraction,বাক্যে ব্যবহার: তার আচরণ দেখে বোঝা যাচ্ছে সে সত্যিই 'মণিকাঞ্চন যোগ'।
2292,context_grounded_other,False,এখানে 'গৌরচন্দ্রিকা' বাগধারা/প্রবাদটির অর্থ কী?,উপসংহার,,,,,stratified sample from real test set task type,context entailment/extraction,বাক্যে ব্যবহার: এলাকাবাসী বুঝে গিয়েছিল লোকটির কাজকর্ম আসলে 'গৌরচন্দ্রিকা' ছাড়া আর কিছু নয়।
515,famous_bn_fact_context,False,রবীন্দ্রনাথ ঠাকুর তাঁর কোন গ্রন্থের জন্য নোবেল পুরস্কার অর্জন করেন ?,সং অফারিংস,,,,,stratified sample from real test set task type,context entailment plus famous-fact sanity check,১৯১২ সালে রবীন্দ্রনাথের সং অফারিংস (ইংরেজি: Song Offerings) কাব্যগ্রন্থটি প্রকাশিত হয়। এতে গীতাঞ্জলি ও সমসাময়িক আরও কয়েকটি কাব্যগ্রন্থের কবিতা রবীন্দ্রনাথ নিজে অনুবাদ করে প্রকাশ করেন।  ১৯১৩ সালে ইংরেজি কাব্যগ্রন্থটির জন্য রবীন্দ্রনাথ সাহিত্যে নোবেল পুরস্কার পেয়েছিলেন।
1105,famous_bn_fact_context,False,বাংলাদেশের প্রথম রাষ্ট্রপতি শেখ মুজিবুর রহমানের জন্ম কবে হয় ?,১৬ মার্চ ১৯২১,,,,,Mujib birthdate near-miss,context entailment plus famous-fact sanity check,"শেখ মুজিবুর রহমান (১৭ মার্চ ১৯২০ - ১৫ আগস্ট ১৯৭৫) বাংলাদেশের প্রথম রাষ্ট্রপতি ও ভারতীয় উপমহাদেশের একজন অন্যতম প্রভাবশালী রাজনৈতিক ব্যক্তিত্ব যিনি বাঙালীর অধিকার রক্ষায় ব্রিটিশ ভারত থেকে ভারত বিভাজন আন্দোলন এবং পরবর্তীতে  পূর্ব পাকিস্তান থেকে বাংলাদেশ প্রতিষ্ঠার সংগ্রামে নেতৃত্ব প্রদান করেন। প্রাচীন বাঙ্গালি সভ্যতার আধুনিক স্থপতি হিসাবে শেখ মুজিবুর রহমানকে বাংলাদেশের জাতির জনক বা জাতির পিতা বলা হয়ে থাকে। তিনি মাওলানা আব্দুল হামিদ খান ভাসানী প্রতিষ্ঠিত আওয়ামী লীগের সভাপতি, বাংলাদেশের প্রথম রাষ্ট্রপতি এবং পরবর্তীতে এদেশের প্রধানমন্ত্রীর দায়িত্ব পালন করেন। জনসাধারণের কাছে তিনি শেখ মুজিব এবং শেখ সাহেব হিসাবে বেশি পরিচিত এবং তার উপাধি বঙ্গবন্ধু। তার কন্যা শেখ হাসিনা বাংলাদেশ আওয়ামী লীগের বর্তমান সভানেত্রী এবং বাংলাদেশের বর্তমান প্রধানমন্ত্রী।"
1364,famous_bn_fact_context,False,শেখ মুজিবুর রহমান কবে জন্মগ্রহণ করেন ?,১৭ মার্চ ১৯২০,,,,,Mujib birthdate correct duplicate-style,context entailment plus famous-fact sanity check,"শেখ মুজিবুর রহমান (১৭ মার্চ ১৯২০ - ১৫ আগস্ট ১৯৭৫) বাংলাদেশের প্রথম রাষ্ট্রপতি ও ভারতীয় উপমহাদেশের একজন অন্যতম প্রভাবশালী রাজনৈতিক ব্যক্তিত্ব যিনি বাঙালীর অধিকার রক্ষায় ব্রিটিশ ভারত থেকে ভারত বিভাজন আন্দোলন এবং পরবর্তীতে  পূর্ব পাকিস্তান থেকে বাংলাদেশ প্রতিষ্ঠার সংগ্রামে নেতৃত্ব প্রদান করেন। প্রাচীন বাঙ্গালি সভ্যতার আধুনিক স্থপতি হিসাবে শেখ মুজিবুর রহমানকে বাংলাদেশের জাতির জনক বা জাতির পিতা বলা হয়ে থাকে। তিনি মাওলানা আব্দুল হামিদ খান ভাসানী প্রতিষ্ঠিত আওয়ামী লীগের সভাপতি, বাংলাদেশের প্রথম রাষ্ট্রপতি এবং পরবর্তীতে এদেশের প্রধানমন্ত্রীর দায়িত্ব পালন করেন। জনসাধারণের কাছে তিনি শেখ মুজিব এবং শেখ সাহেব হিসাবে বেশি পরিচিত এবং তার উপাধি বঙ্গবন্ধু। তার কন্যা শেখ হাসিনা বাংলাদেশ আওয়ামী লীগের বর্তমান সভানেত্রী এবং বাংলাদেশের বর্তমান প্রধানমন্ত্রী।"
1774,famous_bn_fact_context,False,রবীন্দ্রনাথ ঠাকুরের লেখা সঙ্গীত সংকলন গ্রন্থের নাম কী ?,সুরবিতান,,,,,stratified sample from real test set task type,context entailment plus famous-fact sanity check,"রবীন্দ্রসঙ্গীতের আবেগময়ী শক্তি ও সৌন্দর্যের আকর্ষণ বাঙালি সমাজে অমোঘ। মডার্ন রিভিউ পত্রিকায় এই প্রসঙ্গে লেখা হয়, ""বাংলায় এমন কোনো শিক্ষিত গৃহ নেই যেখানে রবীন্দ্রনাথের গান গাওয়া বা অন্ততপক্ষে গাওয়ার চেষ্টা করা হয় না... এমনকি অশিক্ষিত গ্রামবাসীরাও তাঁর গান গেয়ে থাকেন।"" দি অবজার্ভার-এর আর্থার স্ট্রেঞ্জওয়েজ তাঁর মিউজিক অফ হিন্দুস্তান রচনায় অবাঙালিদের কাছে রবীন্দ্রসঙ্গীতের পরিচয় দিতে গিয়ে বলেন, এই গানগুলি হল ""vehicle of a personality ... [that] go behind this or that system of music to that beauty of sound which all systems put out their hands to seize."" [22] বাংলাদেশের জাতীয় সঙ্গীত আমার সোনার বাংলা ও ভারতের জাতীয় সঙ্গীত জনগণমন-অধিনায়ক জয় হে রবীন্দ্রনাথেরই রচনা। তিনিই একমাত্র ব্যক্তিত্ব যিনি দুটি রাষ্ট্রের জাতীয় সঙ্গীতের স্রষ্টা। এছাড়াও, বিশিষ্ট সেতার বাদক বিলায়েৎ খান, সরোদিয়া বুদ্ধদেব দাশগুপ্ত ও আমজাদ আলি খানের বাদনশৈলীকেও বিশেষভাবে প্রভাবিত করে রবীন্দ্রসংগীত।[20] গীতবিতান সংকলনে সংগৃহীত হয়েছে রবীন্দ্রনাথের সব গান।"
2009,famous_bn_fact_context,False,কবিগুরু রবীন্দ্রনাথ ঠাকুর কত সালে মৃণালিনী দেবীকে বিবাহ করেন ?,১৮৮৩,,,,,stratified sample from real test set task type,context entailment plus famous-fact sanity check,"রবীন্দ্রনাথ ঠাকুর কলকাতার এক ধনাঢ্য ও সংস্কৃতিবান ব্রাহ্ম পিরালী ব্রাহ্মণ পরিবারে জন্মগ্রহণ করেন।[15][16][17][18] বাল্যকালে প্রথাগত বিদ্যালয়-শিক্ষা তিনি গ্রহণ করেননি; গৃহশিক্ষক রেখে বাড়িতেই তাঁর শিক্ষার ব্যবস্থা করা হয়েছিল।[19] আট বছর বয়সে তিনি কবিতা লেখা শুরু করেন।ক[›][20] ১৮৭৪ সালে তত্ত্ববোধিনী পত্রিকা-এ তাঁর ""অভিলাষ"" কবিতাটি প্রকাশিত হয়। এটিই ছিল তাঁর প্রথম প্রকাশিত রচনা।[21] ১৮৭৮ সালে মাত্র সতেরো বছর বয়সে রবীন্দ্রনাথ প্রথমবার ইংল্যান্ডে যান।[22] ১৮৮৩ সালে মৃণালিনী দেবীর সঙ্গে তাঁর বিবাহ হয়।[22] ১৮৯০ সাল থেকে রবীন্দ্রনাথ পূর্ববঙ্গের শিলাইদহের জমিদারি এস্টেটে বসবাস শুরু করেন।[22] ১৯০১ সালে তিনি পশ্চিমবঙ্গের শান্তিনিকেতনে ব্রহ্মচর্যাশ্রম প্রতিষ্ঠা করেন এবং সেখানেই পাকাপাকিভাবে বসবাস শুরু করেন।[23] ১৯০২ সালে তাঁর পত্নীবিয়োগ হয়।[23] ১৯০৫ সালে তিনি বঙ্গভঙ্গ-বিরোধী আন্দোলনে জড়িয়ে পড়েন।[23] ১৯১৫ সালে ব্রিটিশ সরকার তাঁকে নাইট উপাধিতে ভূষিত করেন।[23] কিন্তু ১৯১৯ সালে জালিয়ানওয়ালাবাগ হত্যাকাণ্ডের প্রতিবাদে তিনি সেই উপাধি ত্যাগ করেন।[24] ১৯২১ সালে গ্রামোন্নয়নের জন্য তিনি শ্রীনিকেতন নামে একটি সংস্থা প্রতিষ্ঠা করেন।[25] ১৯২৩ সালে আনুষ্ঠানিকভাবে বিশ্বভারতী প্রতিষ্ঠিত হয়।[26] দীর্ঘজীবনে তিনি বহুবার বিদেশ ভ্রমণ করেন এবং সমগ্র বিশ্বে বিশ্বভ্রাতৃত্বের বাণী প্রচার করেন।[25] ১৯৪১ সালে দীর্ঘ রোগভোগের পর কলকাতার পৈত্রিক বাসভবনেই তাঁর মৃত্যু হয়।[27]"
10,famous_bn_fact_null,True,মুজিবনগর সরকার কবে শপথ গ্রহণ করে?,২৫ মার্চ ১৯৭১ সালে,,,,,Bangladesh date-swap risk,curated famous-fact table,[NULL]
22,famous_bn_fact_null,True,বাংলাদেশের স্বাধীনতা দিবস কত তারিখে?,২৬ মার্চ,,,,,core Bangladesh date fact,curated famous-fact table,[NULL]
29,famous_bn_fact_null,True,রবীন্দ্রনাথ ঠাকুর কত সালে জন্মগ্রহণ করেন?,১৮৯৯ সালে,,,,,Rabindranath/Nazrul year swap risk,curated famous-fact table,[NULL]
37,famous_bn_fact_null,True,শেখ মুজিবুর রহমান কোথায় জন্মগ্রহণ করেন?,"চুরুলিয়া, বর্ধমান",,,,,Mujib/Nazrul birthplace swap risk,curated famous-fact table,[NULL]
38,famous_bn_fact_null,True,বাংলাদেশের বিজয় দিবস কত তারিখে?,১৬ ডিসেম্বর,,,,,Independence/Victory date pair,curated famous-fact table,[NULL]
41,famous_bn_fact_null,True,সুন্দরবন বাংলাদেশের কোন কোন জেলায় অবস্থিত?,"খুলনা, সাতক্ষীরা ও বাগেরহাট জেলায়",,,,,multi-value geography answer,curated famous-fact table,[NULL]
55,famous_bn_fact_null,True,পদ্মা নদীর প্রধান উপনদী কোনটি?,তিস্তা,,,,,river tributary false answer risk,curated famous-fact table,[NULL]
63,famous_bn_fact_null,True,সুন্দরবন ইউনেস্কো বিশ্ব ঐতিহ্যবাহী স্থানের স্বীকৃতি কত সালে পায়?,১৯৭১ সালে,,,,,Sundarbans date near-miss,curated famous-fact table,[NULL]
68,famous_bn_fact_null,True,রবীন্দ্রনাথ ঠাকুর কোথায় জন্মগ্রহণ করেন?,"চুরুলিয়া, বর্ধমানে",,,,,Rabindranath birthplace swap,curated famous-fact table,[NULL]
69,famous_bn_fact_null,True,কাজী নজরুল ইসলামের কোন রচনাটি বাংলাদেশের রণসঙ্গীত?,বিদ্রোহী,,,,,Nazrul work/title confusion,curated famous-fact table,[NULL]
70,famous_bn_fact_null,True,রবীন্দ্রনাথ ঠাকুর কত সালে নোবেল পুরস্কার পান?,১৯১৩ সালে,,,,,Nobel year,curated famous-fact table,[NULL]
87,famous_bn_fact_null,True,যমুনা নদীর দৈর্ঘ্য কত কিলোমিটার?,১৫০ কিলোমিটার,,,,,river numeric answer,curated famous-fact table,[NULL]
92,famous_bn_fact_null,True,শেখ মুজিবুর রহমান কত সালে জন্মগ্রহণ করেন?,১৯২০ সালের ১৭ মার্চ,,,,,Mujib birth date,curated famous-fact table,[NULL]
93,famous_bn_fact_null,True,রবীন্দ্রনাথ ঠাকুরের ছদ্মনাম কী ছিল?,বিদ্রোহী কবি,,,,,Rabindranath pen-name/title swap,curated famous-fact table,[NULL]
232,general_fact_null,True,"একটি পণ্যের প্রাথমিক মূল্য ১ টাকা। প্রথমে এর দাম ১০% বৃদ্ধি করা হয়, পরে বর্ধিত দামের উপর ১০% ছাড় দেওয়া হয়। বর্তমানে পণ্যটির মূল্য কত?","১,৩০০ টাকা",,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
294,general_fact_null,True,৫ জন প্রার্থীর মধ্য থেকে ৩ জনকে নিয়ে একটি প্যানেল গঠন করতে হবে। এই প্যানেল গঠন কতভাবে করা সম্ভব?,৬০ ভাবে,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
297,general_fact_null,True,একটি ক্লাবের ১০ জন সদস্যের মধ্য থেকে ২ জনকে নির্বাচন করে একটি উপকমিটি গঠন করতে হবে। এভাবে উপকমিটি গঠনের মোট উপায় সংখ্যা কত?,৯০ ভাবে,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
311,general_fact_null,True,কোন শ্রেণীর ৬ জন শিক্ষার্থীর গড় নম্বর ১৬। নতুন একজন শিক্ষার্থী যোগ দেওয়ার পর গড় নম্বর হয় ১৫। নতুন শিক্ষার্থীর নম্বর কত?,১৫,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
323,general_fact_null,True,জগদীশচন্দ্র বসুর মৃত্যু কত সালে হয়?,১৯৩৭,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
325,general_fact_null,True,মৃত্যুর পূর্বে জগদীশচন্দ্র বসু তার সঞ্চিত অর্থের কত টাকা বসু বিজ্ঞান মন্দিরকে দান করেন?,১৭ লক্ষ টাকা,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
351,general_fact_null,True,লালবাগ কেল্লার নির্মাণ কাজ প্রথমে কার নির্দেশে শুরু হয়েছিল?,শায়েস্তা খাঁ,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
393,general_fact_null,True,"তথ্য অধিকার আইন, ২০০৯ এর ৮, ২৪ ও ২৫ ধারা কবে থেকে কার্যকর হয়?","২০ অক্টোবর, ২০০৮",,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
451,general_fact_null,True,বাংলায় প্রথম সাহিত্যিক গদ্যের স্রষ্টা কে?,ঈশ্বরচন্দ্র বিদ্যাসাগর,,,,,null general Bangla literature fact,fact table or high-precision factual RAG,[NULL]
502,general_fact_null,True,পৃথিবীতে কখন ল্যাপটপ কম্পিউটার প্রবর্তিত হয় এবং কোন কোম্পানি এটা তৈরি করে?,"কমপ্যাক, ১৯৮৫",,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
608,general_fact_null,True,বাংলাদেশ কত সালে ইসলামী সম্মেলন সংস্থার সদস্যপদ লাভ করে?,১৯৭২ সালে,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
849,general_fact_null,True,ঐতিহাসিক ৬-দফাকে কিসের সাথে তুলনা করা হয়?,ম্যাগনাকার্টা,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
912,general_fact_null,True,‘ইয়ং বেঙ্গল’ গোষ্ঠীর মুখপত্ররূপে কোন পত্রিকা প্রকাশিত হয়?,সংবাদ প্রভাকর,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
972,general_fact_null,True,বঙ্গভঙ্গ রদ হয় কোন সালে?,১৯১১ সালে,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
993,general_fact_null,True,"একটি আয়তকার ক্ষেত্রের দৈর্ঘ্য ২০% বৃদ্ধি ও প্রস্থ ১০% হ্রাস করা হলে, ক্ষেত্রফলের শতকরা কত পরিবর্তন হবে?",১০৮% (বৃদ্ধি),,,,,percentage area arithmetic,fact table or high-precision factual RAG,[NULL]
1015,general_fact_null,True,চাঁদে কোন শব্দ করলে তা শোনা যাবে না কেন?,চাঁদে বায়ুমন্ডল নেই তাই,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1021,general_fact_null,True,একটি আয়তক্ষেত্রের দৈর্ঘ্য ৫% বৃদ্ধি করলে তার ক্ষেত্রফল শতকরা কত বৃদ্ধি পাবে?**,৫%,,,,,percentage arithmetic,fact table or high-precision factual RAG,[NULL]
1070,general_fact_null,True,বায়ুমণ্ডলে নাইট্রোজেনের পরিমাণ কত শতাংশ?,৭৮.১%,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1072,general_fact_null,True,নিকারাগুয়ার ‘কন্ট্রা’ বিদ্রোহীরা কোন দেশের সমর্থনপুষ্ট ছিল?,যুক্তরাষ্ট্র,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1123,general_fact_null,True,কোন জ্বালানি পোড়ালে সালফার ডাই-অক্সাইড বাতাসে আসে?,ডিজেল,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1176,general_fact_null,True,ট্রপিক্যাল সাইক্লোন সৃষ্টির জন্য সাগরপৃষ্ঠের ন্যূনতম তাপমাত্রা কত হওয়া প্রয়ােজন?,২৬.৫° সে.,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1397,general_fact_null,True,ঢাকা থেকে প্রকাশিত হয় কোন পত্রিকাটি?,নবশক্তি,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1419,general_fact_null,True,’অচিন’ শব্দের ‘অ’ উপসর্গটি কোন অর্থে ব্যবহৃত?,বিয়োগান্ত,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1635,general_fact_null,True,মাসিক মোহাম্মদী কোন সালে প্রকাশিত হয়?,১৯২৭,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1797,general_fact_null,True,বাংলাদেশ জাতীয় সংসদের প্রথম নির্বাচন কবে অনুষ্ঠিত হয়?,১৬ ডিসেম্বর ১৯৭২ খৃঃ,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1805,general_fact_null,True,বঙ্গভঙ্গের কারণে কোন নতুন প্রদেশ সৃষ্টি হয়েছিল?,পূর্ববঙ্গ ও আসাম,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1906,general_fact_null,True,কোন গ্রন্থটির রচয়িতা এস ওয়াজেদ আলী?,আশা-আকাঙ্ক্ষার সমর্থনে,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1925,general_fact_null,True,"একজন মহিলা বলছেন, ‘আপনি যদি আমার নিজের বয়সকে উল্টে দেন তাহলে তা আমার স্বামীর বয়সকে নির্দেশ করে। তিনি আমার থেকে বয়সে বড় এবং আমাদের বয়সের পার্থক্য আমাদের মোট বয়সের যোগফলের এগারো ভাগের একভাগ।’ মহিলার বয়স কত?",কোনোটিই নয়,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1978,general_fact_null,True,যুক্তরাষ্ট্রের ৪৫-তম প্রেসিডেন্ট কে ছিলেন?,রিচার্ড নিক্সন,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
2042,general_fact_null,True,কোন নিষ্ক্রিয় গ্যাসে (Inert gas) আটটি ইলেকট্রন নেই?,আর্গন,,,,,stratified sample from real test set task type,fact table or high-precision factual RAG,[NULL]
1,idiom_meaning_null,True,"""জো-হুকুমের দল"" এর ভাবার্থ কী?","আজ্ঞাবহ, চামচা বা স্তাবকের দল",,,,,real idiom meaning row; likely false negative risk,Bengali idiom lexicon/checker,[NULL]
3,idiom_meaning_null,True,"""সচরাচর"" এর ভাবার্থ কী?","সাধারণত, প্রায়শ",,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
8,idiom_meaning_null,True,"""ঢেঁড়স"" এর ভাবার্থ কী?","অকর্মণ্য, অপদার্থ ব্যক্তি, কোন কাজের নয়",,,,,figurative meaning conflicts with encyclopedia literal evidence,Bengali idiom lexicon/checker,[NULL]
9,idiom_meaning_null,True,"""নিজের ঢাক নিজে পেটা"" এর ভাবার্থ কী?",আত্মপ্রচার করা; আত্মপ্রশংসা করা,,,,,common idiom; evidence absence risk,Bengali idiom lexicon/checker,[NULL]
16,idiom_meaning_null,True,"""বাজিমাত"" এর ভাবার্থ কী?",খেলায় বা প্রতিযোগিতায় জয়; জয়-পরাজয়ের নিস্পত্তি,,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
30,idiom_meaning_null,True,"""দৃষ্টির ব্যামো"" এর ভাবার্থ কী?",কামুক দৃষ্টি,,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
35,idiom_meaning_null,True,"""ধামা ধরা"" এর ভাবার্থ কী?",নিত্য স্মরণ করা,,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
50,idiom_meaning_null,True,"""ছুটকো"" এর ভাবার্থ কী?",নগণ্য,,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
57,idiom_meaning_null,True,"""ধান্ধা"" এর ভাবার্থ কী?",স্বাদ উপভোগ করার জন্য ধীরে ধীরে খাওয়া,,,,,idiom wrong-answer example from actual test,Bengali idiom lexicon/checker,[NULL]
64,idiom_meaning_null,True,"""নেহাত"" এর ভাবার্থ কী?",নিতান্তই,,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
97,idiom_meaning_null,True,"""কাবার"" এর ভাবার্থ কী?","খতম, শেষ, সমাপ্তি",,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
117,idiom_meaning_null,True,"""দোলাচল"" এর ভাবার্থ কী?","অনিশ্চয়তা; অস্থিরতা, ইতস্তত/দ্বিধাভাব; উভয়সঙ্কট; সংকল্পের অভাব; হ্যাঁ বা না এর স্থিতি",,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
130,idiom_meaning_null,True,"""পেটে বিদ্যে গজগজ করা"" এর ভাবার্থ কী?",অভাবহেতু অস্ফুট গর্জন করার ভাব,,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
142,idiom_meaning_null,True,"""শোয়া-বসা"" এর ভাবার্থ কী?",বসবাস,,,,,stratified sample from real test set task type,Bengali idiom lexicon/checker,[NULL]
157,idiom_meaning_null,True,"""গা ঢাকা দেওয়া"" এর ভাবার্থ কী?",যে ব্যক্তির হাতের লেখা সুন্দর,,,,,idiom row with wrong response,Bengali idiom lexicon/checker,[NULL]
2,literal_meaning_null,True,"""ফ্ল্যাট"" এর শাব্দিক অর্থ কী?",চ্যাপ্টা বা সমতল,,,,,real literal meaning row; irrelevant RAG risk,Bengali literal/dictionary checker,[NULL]
4,literal_meaning_null,True,"""স্বীকারোক্তি"" এর শাব্দিক অর্থ কী?",যে উক্তি দ্বারা দোষ স্বীকার করা হয়,,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
13,literal_meaning_null,True,"""বুক চড়চড় করা"" এর শাব্দিক অর্থ কী?",হিংসায় বুক ফেটে যাওয়া,,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
27,literal_meaning_null,True,"""গেঁড়ে"" এর শাব্দিক অর্থ কী?",অশ্লীল গালিবিশেষ,,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
31,literal_meaning_null,True,"""কালঘুম"" এর শাব্দিক অর্থ কী?","সর্বনাশের ঘুম, যার জন্য কোনো অশুভ ঘটনা ঘটে",,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
40,literal_meaning_null,True,"""ওজর-আপত্তি"" এর শাব্দিক অর্থ কী?",প্রস্তাবিত কারণ বা আপত্তি (pretext or objection),,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
51,literal_meaning_null,True,"""ঝক মারা"" এর শাব্দিক অর্থ কী?",দোষত্রুটি স্বীকার করা,,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
78,literal_meaning_null,True,"""একঝাঁকের কৈ"" এর শাব্দিক অর্থ কী?",একঝাঁকের কৈ - একটি ঝাঁকের ছোট মাছের বাচ্চা,,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
85,literal_meaning_null,True,"""দাগা"" এর শাব্দিক অর্থ কী?","আঘাত, মর্মবেদনা",,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
95,literal_meaning_null,True,"""বিষনজরে পড়া"" এর শাব্দিক অর্থ কী?",বিষাক্ত দৃষ্টিতে পড়া (poisonous glance under which one falls),,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
147,literal_meaning_null,True,"""তিতিবিরক্ত"" এর শাব্দিক অর্থ কী?",তিত (তেতো বা তীব্র) + বিরক্ত (উত্ত্যক্ত) – তেতোর মতো উত্ত্যক্ত,,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
159,literal_meaning_null,True,"""রাস্তা বন্ধ"" এর শাব্দিক অর্থ কী?",The road is closed,,,,,literal/translation style row,Bengali literal/dictionary checker,[NULL]
162,literal_meaning_null,True,"""নড়তে চড়তে বারোমাস"" এর শাব্দিক অর্থ কী?",নড়াচড়া করতে বারো মাস লাগা (stirring or moving takes twelve months),,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
164,literal_meaning_null,True,"""গা গতর"" এর শাব্দিক অর্থ কী?","অঙ্গ-প্রত্যঙ্গ, সর্বাঙ্গ",,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
181,literal_meaning_null,True,"""জলজ্যান্ত প্রমাণ"" এর শাব্দিক অর্থ কী?",জীবন্ত বা সজীব প্রমাণ,,,,,stratified sample from real test set task type,Bengali literal/dictionary checker,[NULL]
310,math_average,True,৯ টি রাশির গড়মান ২৪। তালিকায় আরেকটি নতুন রাশি যুক্ত করার পর গড় দাঁড়ায় ২৫। নতুন রাশিটির মান কত?,৩৪,,,,,average arithmetic,symbolic arithmetic checker,[NULL]
314,math_average,True,১১ টি রাশির গড়মান ২০। তালিকায় আরেকটি নতুন রাশি যুক্ত করার পর গড় দাঁড়ায় ২১। নতুন রাশিটির মান কত?,৩২,,,,,stratified sample from real test set task type,symbolic arithmetic checker,[NULL]
